,Unnamed: 0,codgr,libgr,sougr,libsougr,codal,libal,libgren,libsougren,codsougr,codgr_,sougr_,codal_,codsougr_
889,889,30,sucres et dérivés,2,confiserie,31041,confiserie dragéifiée au chocolat type smarties,sugar and byproducts,sweets,302,30,13022,3022331041,3022
890,890,30,sucres et dérivés,2,confiserie,31042,confiserie à base de cacahuètes dragéifiées enrobées de chocolat type m&ms cacah,sugar and byproducts,sweets,302,30,13022,3022331042,3022
891,891,30,sucres et dérivés,2,confiserie,31054,chewing-gum sans sucre,sugar and byproducts,sweets,302,30,13022,3022331054,3022
892,892,30,sucres et dérivés,2,confiserie,31060,bonbons gélifiés,sugar and byproducts,sweets,302,30,13022,3022331060,3022
893,893,30,sucres et dérivés,3,confiture et miel,31006,confiture ou marmelade tout type,sugar and byproducts,jam honey,303,30,13023,3023331006,3023
894,894,30,sucres et dérivés,3,confiture et miel,31008,miel,sugar and byproducts,jam honey,303,30,13023,3023331008,3023
895,895,30,sucres et dérivés,3,confiture et miel,31024,confiture de fraise,sugar and byproducts,jam honey,303,30,13023,3023331024,3023
896,896,30,sucres et dérivés,3,confiture et miel,31037,confiture d'abricot,sugar and byproducts,jam honey,303,30,13023,3023331037,3023
897,897,30,sucres et dérivés,3,confiture et miel,31038,confiture de cerise,sugar and byproducts,jam honey,303,30,13023,3023331038,3023
898,898,30,sucres et dérivés,3,confiture et miel,31039,confiture d'orange,sugar and byproducts,jam honey,303,30,13023,3023331039,3023
899,899,30,sucres et dérivés,3,confiture et miel,31110,confiture allégée,sugar and byproducts,jam honey,303,30,13023,3023331110,3023
900,900,30,sucres et dérivés,3,confiture et miel,81067,confiture ajoutée au service,sugar and byproducts,jam honey,303,30,13023,3023381067,3023
901,901,31,eaux,1,eau minérale plate,18045,eau minérale plate sans précision,water,still mineral water,311,31,13121,3121318045,3121
902,902,31,eaux,1,eau minérale plate,76000,abatilles eau plate,water,still mineral water,311,31,13121,3121376000,3121
903,903,31,eaux,1,eau minérale plate,76001,aix les bains eau plate,water,still mineral water,311,31,13121,3121376001,3121
904,904,31,eaux,1,eau minérale plate,76003,alet eau plate,water,still mineral water,311,31,13121,3121376003,3121
905,905,31,eaux,1,eau minérale plate,76004,amanda eau plate,water,still mineral water,311,31,13121,3121376004,3121
906,906,31,eaux,1,eau minérale plate,76010,celtic eau plate,water,still mineral water,311,31,13121,3121376010,3121
907,907,31,eaux,1,eau minérale plate,76011,chambon eau plate,water,still mineral water,311,31,13121,3121376011,3121
908,908,31,eaux,1,eau minérale plate,76016,contrex eau plate,water,still mineral water,311,31,13121,3121376016,3121
909,909,31,eaux,1,eau minérale plate,76017,dax eau plate,water,still mineral water,311,31,13121,3121376017,3121
910,910,31,eaux,1,eau minérale plate,76020,évian eau plate,water,still mineral water,311,31,13121,3121376020,3121
911,911,31,eaux,1,eau minérale plate,76022,hépar eau plate,water,still mineral water,311,31,13121,3121376022,3121
912,912,31,eaux,1,eau minérale plate,76025,luchon eau plate,water,still mineral water,311,31,13121,3121376025,3121
913,913,31,eaux,1,eau minérale plate,76027,mont roucous eau plate,water,still mineral water,311,31,13121,3121376027,3121
914,914,31,eaux,1,eau minérale plate,76029,orée du bois eau plate,water,still mineral water,311,31,13121,3121376029,3121
915,915,31,eaux,1,eau minérale plate,76032,plancoët eau plate,water,still mineral water,311,31,13121,3121376032,3121
916,916,31,eaux,1,eau minérale plate,76043,saint amand vauban eau plate,water,still mineral water,311,31,13121,3121376043,3121
917,917,31,eaux,1,eau minérale plate,76044,saint antonin noble val eau plate,water,still mineral water,311,31,13121,3121376044,3121
918,918,31,eaux,1,eau minérale plate,76050,thonon eau plate,water,still mineral water,311,31,13121,3121376050,3121
919,919,31,eaux,1,eau minérale plate,76056,vittel eau plate,water,still mineral water,311,31,13121,3121376056,3121
920,920,31,eaux,1,eau minérale plate,76057,volvic eau plate,water,still mineral water,311,31,13121,3121376057,3121
921,921,31,eaux,1,eau minérale plate,76059,wattwiller eau plate,water,still mineral water,311,31,13121,3121376059,3121
922,922,31,eaux,1,eau minérale plate,76063,beckerich eau plate,water,still mineral water,311,31,13121,3121376063,3121
923,923,31,eaux,1,eau minérale plate,76065,chaudfontaine eau plate,water,still mineral water,311,31,13121,3121376065,3121
924,924,31,eaux,1,eau minérale plate,76067,courmayeur eau plate,water,still mineral water,311,31,13121,3121376067,3121
925,925,31,eaux,1,eau minérale plate,76073,san benedetto eau plate,water,still mineral water,311,31,13121,3121376073,3121
926,926,31,eaux,1,eau minérale plate,76078,valvert eau plate,water,still mineral water,311,31,13121,3121376078,3121
927,927,31,eaux,2,eau minérale gazeuse,18046,eau gazeuse sans précision,water,sparkling mineral water,312,31,13122,3122318046,3122
928,928,31,eaux,2,eau minérale gazeuse,76006,arcens eau gazeuse,water,sparkling mineral water,312,31,13122,3122376006,3122
929,929,31,eaux,2,eau minérale gazeuse,76007,arvie eau gazeuse,water,sparkling mineral water,312,31,13122,3122376007,3122
930,930,31,eaux,2,eau minérale gazeuse,76008,auvergne eau gazeuse,water,sparkling mineral water,312,31,13122,3122376008,3122
931,931,31,eaux,2,eau minérale gazeuse,76013,châteauneuf eau gazeuse,water,sparkling mineral water,312,31,13122,3122376013,3122
932,932,31,eaux,2,eau minérale gazeuse,76021,fonfort eau gazeuse,water,sparkling mineral water,312,31,13122,3122376021,3122
933,933,31,eaux,2,eau minérale gazeuse,76024,la vernière eau gazeuse,water,sparkling mineral water,312,31,13122,3122376024,3122
934,934,31,eaux,2,eau minérale gazeuse,76028,ogeu eau gazeuse,water,sparkling mineral water,312,31,13122,3122376028,3122
935,935,31,eaux,2,eau minérale gazeuse,76031,parot eau gazeuse,water,sparkling mineral water,312,31,13122,3122376031,3122
936,936,31,eaux,2,eau minérale gazeuse,76034,puits saint georges eau gazeuse,water,sparkling mineral water,312,31,13122,3122376034,3122
937,937,31,eaux,2,eau minérale gazeuse,76035,quézac eau gazeuse,water,sparkling mineral water,312,31,13122,3122376035,3122
938,938,31,eaux,2,eau minérale gazeuse,76037,rozana eau gazeuse,water,sparkling mineral water,312,31,13122,3122376037,3122
939,939,31,eaux,2,eau minérale gazeuse,76039,salvetat eau gazeuse,water,sparkling mineral water,312,31,13122,3122376039,3122
940,940,31,eaux,2,eau minérale gazeuse,76041,saint alban antonin eau gazeuse,water,sparkling mineral water,312,31,13122,3122376041,3122
941,941,31,eaux,2,eau minérale gazeuse,76046,saint diéry eau gazeuse,water,sparkling mineral water,312,31,13122,3122376046,3122
942,942,31,eaux,2,eau minérale gazeuse,76047,sainte marguerite eau gazeuse,water,sparkling mineral water,312,31,13122,3122376047,3122
943,943,31,eaux,2,eau minérale gazeuse,76049,saint yorre eau gazeuse,water,sparkling mineral water,312,31,13122,3122376049,3122
944,944,31,eaux,2,eau minérale gazeuse,76051,vals saint jean eau gazeuse,water,sparkling mineral water,312,31,13122,3122376051,3122
945,945,31,eaux,2,eau minérale gazeuse,76052,vals vivaraise eau gazeuse,water,sparkling mineral water,312,31,13122,3122376052,3122
946,946,31,eaux,2,eau minérale gazeuse,76054,vernet eau gazeuse,water,sparkling mineral water,312,31,13122,3122376054,3122
947,947,31,eaux,2,eau minérale gazeuse,76055,vichy célestins eau gazeuse,water,sparkling mineral water,312,31,13122,3122376055,3122
948,948,31,eaux,2,eau minérale gazeuse,76060,perrier eau gazeuse,water,sparkling mineral water,312,31,13122,3122376060,3122
949,949,31,eaux,2,eau minérale gazeuse,76061,badoit eau gazeuse,water,sparkling mineral water,312,31,13122,3122376061,3122
950,950,31,eaux,2,eau minérale gazeuse,76075,san pellegrino eau gazeuse,water,sparkling mineral water,312,31,13122,3122376075,3122
951,951,31,eaux,2,eau minérale gazeuse,76079,apollinaris eau gazeuse,water,sparkling mineral water,312,31,13122,3122376079,3122
952,952,31,eaux,3,eau du robinet,18066,eau du robinet,water,tap water,313,31,13123,3123318066,3123
953,953,31,eaux,4,eau de source,18008,eau de source,water,spring water,314,31,13124,3124318008,3124
954,954,31,eaux,5,autre eau,18009,eau minérale ou non faiblement minéralisée,water,other water,315,31,13125,3125318009,3125
955,955,31,eaux,5,autre eau,18044,eau minérale sans précision,water,other water,315,31,13125,3125318044,3125
956,956,31,eaux,5,autre eau,92053,autre eau minérale,water,other water,315,31,13125,3125392053,3125
957,957,32,boissons fraîches sans alcool,1,jus de fruits,2000,jus d'ananas à base de concentré pasteurisé,fresh drinks,juice,321,32,13221,322132000,3221
958,958,32,boissons fraîches sans alcool,1,jus de fruits,2002,cocktail de purs jus de fruits multivitaminé pasteurisé,fresh drinks,juice,321,32,13221,322132002,3221
959,959,32,boissons fraîches sans alcool,1,jus de fruits,2004,jus de fruits sans précision,fresh drinks,juice,321,32,13221,322132004,3221
960,960,32,boissons fraîches sans alcool,1,jus de fruits,2006,pur jus de carottes pasteurisé,fresh drinks,juice,321,32,13221,322132006,3221
961,961,32,boissons fraîches sans alcool,1,jus de fruits,2007,jus de citron pressé maison,fresh drinks,juice,321,32,13221,322132007,3221
962,962,32,boissons fraîches sans alcool,1,jus de fruits,2012,jus d'orange à base de concentré pasteurisé,fresh drinks,juice,321,32,13221,322132012,3221
963,963,32,boissons fraîches sans alcool,1,jus de fruits,2013,jus d'orange pressé maison,fresh drinks,juice,321,32,13221,322132013,3221
964,964,32,boissons fraîches sans alcool,1,jus de fruits,2014,jus de pomme à base de concentré pasteurisé,fresh drinks,juice,321,32,13221,322132014,3221
965,965,32,boissons fraîches sans alcool,1,jus de fruits,2015,jus de pamplemousse à base de concentré pasteurisé,fresh drinks,juice,321,32,13221,322132015,3221
966,966,32,boissons fraîches sans alcool,1,jus de fruits,2016,pur jus de raisin pasteurisé,fresh drinks,juice,321,32,13221,322132016,3221
967,967,32,boissons fraîches sans alcool,1,jus de fruits,2021,pur jus de tomate pasteurisé,fresh drinks,juice,321,32,13221,322132021,3221
968,968,32,boissons fraîches sans alcool,1,jus de fruits,2023,pur jus de mangue frais,fresh drinks,juice,321,32,13221,322132023,3221
969,969,32,boissons fraîches sans alcool,1,jus de fruits,2025,pur jus de pamplemousse frais,fresh drinks,juice,321,32,13221,322132025,3221
970,970,32,boissons fraîches sans alcool,1,jus de fruits,2027,pur jus de pamplemousse pasteurisé,fresh drinks,juice,321,32,13221,322132027,3221
971,971,32,boissons fraîches sans alcool,1,jus de fruits,2031,pur jus de lime (citron vert) pasteurisé,fresh drinks,juice,321,32,13221,322132031,3221
972,972,32,boissons fraîches sans alcool,1,jus de fruits,2034,pur jus de mandarine ou de clémentine pasteurisé,fresh drinks,juice,321,32,13221,322132034,3221
973,973,32,boissons fraîches sans alcool,1,jus de fruits,2035,cocktail de purs jus de fruits pasteurisé,fresh drinks,juice,321,32,13221,322132035,3221
974,974,32,boissons fraîches sans alcool,1,jus de fruits,2069,cocktail de jus de fruits à base de concentré pasteurisé,fresh drinks,juice,321,32,13221,322132069,3221
975,975,32,boissons fraîches sans alcool,1,jus de fruits,2070,pur jus d'orange pasteurisé,fresh drinks,juice,321,32,13221,322132070,3221
976,976,32,boissons fraîches sans alcool,1,jus de fruits,2073,pur jus d'ananas pasteurisé,fresh drinks,juice,321,32,13221,322132073,3221
977,977,32,boissons fraîches sans alcool,1,jus de fruits,2074,pur jus de pomme pasteurisé,fresh drinks,juice,321,32,13221,322132074,3221
978,978,32,boissons fraîches sans alcool,1,jus de fruits,2075,jus de légumes,fresh drinks,juice,321,32,13221,322132075,3221
979,979,32,boissons fraîches sans alcool,1,jus de fruits,92052,autre jus de fruits,fresh drinks,juice,321,32,13221,3221392052,3221
980,980,32,boissons fraîches sans alcool,2,nectars,2043,nectar d'abricot pasteurisé,fresh drinks,nectar,322,32,13222,322232043,3222
981,981,32,boissons fraîches sans alcool,2,nectars,2054,nectar de poire pasteurisé,fresh drinks,nectar,322,32,13222,322232054,3222
982,982,32,boissons fraîches sans alcool,2,nectars,2060,nectar de cocktail de fruits multivitaminé pasteurisé,fresh drinks,nectar,322,32,13222,322232060,3222
983,983,32,boissons fraîches sans alcool,2,nectars,2061,nectar de cocktail de fruits pasteurisé,fresh drinks,nectar,322,32,13222,322232061,3222
984,984,32,boissons fraîches sans alcool,2,nectars,2365,nectar de fruit de la passion pasteurisé,fresh drinks,nectar,322,32,13222,322232365,3222
985,985,32,boissons fraîches sans alcool,2,nectars,2375,nectar d'orange pasteurisé,fresh drinks,nectar,322,32,13222,322232375,3222
986,986,32,boissons fraîches sans alcool,3,boissons aux fruits,18304,boisson plate aux fruits 10 à 50% de jus à teneur réduite en sucre type minute m,fresh drinks,fruit drinks,323,32,13223,3223318304,3223
987,987,32,boissons fraîches sans alcool,3,boissons aux fruits,18330,boisson plate aux fruits exotiques 10 à 50% de jus sucrée type banga exotique ou,fresh drinks,fruit drinks,323,32,13223,3223318330,3223
988,988,32,boissons fraîches sans alcool,3,boissons aux fruits,18342,boisson plate à l'orange 10 à 50% de jus sucrée type oasis orange,fresh drinks,fruit drinks,323,32,13223,3223318342,3223
989,989,32,boissons fraîches sans alcool,3,boissons aux fruits,18350,boisson diététique pour le sport type sunny delight powerade orange dunk isotoni,fresh drinks,fruit drinks,323,32,13223,3223318350,3223
990,990,32,boissons fraîches sans alcool,4,sodas et colas,18001,soda sans jus de fruit light,fresh drinks,sodas colas,324,32,13224,3224318001,3224
991,991,32,boissons fraîches sans alcool,4,sodas et colas,18010,limonade ou clear lime sucrée type seven'up ou sprite,fresh drinks,sodas colas,324,32,13224,3224318010,3224
992,992,32,boissons fraîches sans alcool,4,sodas et colas,18018,soda au cola type coca-cola ou pepsi-cola,fresh drinks,sodas colas,324,32,13224,3224318018,3224
993,993,32,boissons fraîches sans alcool,4,sodas et colas,18019,boisson gazeuse aux fruits 10 à 50% de jus sucrée type fanta orange,fresh drinks,sodas colas,324,32,13224,3224318019,3224
994,994,32,boissons fraîches sans alcool,4,sodas et colas,18037,soda au cola à teneur réduite en sucre édulcorants + sucre type coca-cola blak,fresh drinks,sodas colas,324,32,13224,3224318037,3224
995,995,32,boissons fraîches sans alcool,4,sodas et colas,18049,boisson gazeuse sucrée aux fruits moins de 10% de fruits type gini ou schweppes,fresh drinks,sodas colas,324,32,13224,3224318049,3224
996,996,32,boissons fraîches sans alcool,4,sodas et colas,18060,soda au cola light type coca-cola light ou pepsi-cola light,fresh drinks,sodas colas,324,32,13224,3224318060,3224
997,997,32,boissons fraîches sans alcool,4,sodas et colas,18301,boisson gazeuse au jus d'orange avec pulpe environ 14% de fruit sucrée type oran,fresh drinks,sodas colas,324,32,13224,3224318301,3224
998,998,32,boissons fraîches sans alcool,4,sodas et colas,18340,boisson gazeuse aux fruits et aux édulcorants type fanta light orange ou orangin,fresh drinks,sodas colas,324,32,13224,3224318340,3224
999,999,32,boissons fraîches sans alcool,4,sodas et colas,18344,tonic type schweppes indian tonic,fresh drinks,sodas colas,324,32,13224,3224318344,3224
1000,1000,32,boissons fraîches sans alcool,5,autres boissons fraîches,1011,boisson ou apéritif anisé sans alcool,fresh drinks,other fresh drinks,325,32,13225,322531011,3225
1001,1001,32,boissons fraîches sans alcool,5,autres boissons fraîches,2008,cocktail sans alcool à base de jus de fruits et de sirop,fresh drinks,other fresh drinks,325,32,13225,322532008,3225
